x;y;label
-5.012246772846915;-5.897254371485832;0
-4.924195441806273;-5.677161711512111;0
-4.024880266582249;-5.1470573815021385;0
-5.8254971967925115;-5.321385841652994;0
-4.587068545724375;-5.563724552803975;0
-5.822220395566432;-4.756312788508088;0
-4.755033428891277;-5.50694317537113;0
-5.471038305618323;-4.767950062642364;0
-6.448084341497324;-6.407463774376556;0
-5.718444221252436;-5.213447151711847;0
-4.689092434401996;-3.524643783050448;0
-4.14234037679798;-5.159938529963427;0
-5.0190162079026885;-6.002529364637809;0
-5.01851313599239;-5.288658638920138;0
-4.67728143966191;-5.827230943552323;0
-4.480653485758828;-3.4672610869974223;0
-5.108760148456858;-4.598288277901059;0
-4.309856008288888;-5.4012204718858365;0
-4.775907518189583;-4.987407599218205;0
-4.902323901451168;-5.773009783855467;0
-4.975489825741057;-4.50200170875455;0
-3.548856392204958;-4.0407291739147935;0
-2.8468175424884437;-5.76734756288805;0
-4.127679363279322;-4.816657994261648;0
-2.8101970667823277;-5.808298285355152;0
-5.839721842180776;-5.599392645444022;0
-7.123895724309807;-5.525755021680761;0
-5.759132661553698;-4.849606213523792;0
-4.6582440242228405;-3.1238291607841138;0
-4.04957616181395;-5.576903655662403;0
-5.898414671348358;-4.508080828493494;0
-6.320233207020642;-3.1685412341456463;0
-3.820559879278713;-5.469175652104704;0
-6.713134529090878;-3.646127625834587;0
-5.114539845252618;-3.7621836880265382;0
-6.594427658794367;-5.599375022953772;0
-4.994756300281817;-4.953019406235258;0
-5.450065471479244;-4.377150067652501;0
-6.067620429382594;-5.142379485021293;0
-4.879704368288101;-4.485561165941251;0
-4.28838512191111;-6.1246420918378695;0
-6.534114170735622;-3.722323178101491;0
-4.667685988020408;-5.748486536556554;0
-3.448848024477477;-4.8843253657071415;0
-3.8207028159361736;-4.932481518589891;0
-2.939252075118013;-3.2446591575567956;0
-5.248964148479073;-4.028429049045645;0
-4.354624050414852;-3.631368442467651;0
-5.9649234605801045;-4.313948540001561;0
-3.941575513150412;-6.7587394864231145;0
-6.183258512665775;-7.0392321777601;0
-5.269406834444558;-4.282457744204038;0
-3.497642947903972;-4.925905219580224;0
-3.371384454428708;-6.380101458214892;0
-6.703382439355154;-5.055547698896619;0
-4.615934551060692;-5.032694748094093;0
-7.067442100039877;-5.089120039512788;0
-6.304469500504853;-4.330327451169961;0
-4.633401753903152;-5.939879786327356;0
-5.513866917336694;-6.059213521888951;0
-5.062679097273172;-4.044857679498762;0
-5.985726046335544;-4.495953484482156;0
-5.530257618372441;-5.792872832262344;0
-5.107030359954558;-6.035242322419374;0
-5.553649305347182;-6.197877892588848;0
-3.0352748670836105;-4.964736448028272;0
-5.699725507992586;-4.786020089265778;0
-5.11232804969083;-5.220969599533223;0
-4.385833299956575;-4.242492289952695;0
-5.5305011476105275;-5.57581824064468;0
-5.275051697151644;-7.301921164735585;0
-6.515191062198552;-3.6331257325554756;0
-3.3550322864987163;-5.249036039556378;0
-4.423443036944233;-4.688749845456464;0
-1.9211191915447623;-3.8804250885654232;0
-5.127917591480767;-5.9555404406004255;0
-6.6064463202575725;-4.796536364132777;0
-5.756350745284303;-6.422253709597674;0
-5.646572884242526;-6.081548003614395;0
-3.3128583649274352;-4.1183602430505495;0
-5.007972641316617;-3.520055861109974;0
-4.922631692352382;-5.861284201328264;0
-3.4768759227303425;-4.461089956315341;0
-6.037246154326456;-5.1903386780836085;0
-5.875618253384757;-6.3827997309643365;0
-4.073822452468359;-3.0905833595298695;0
-6.398567573819141;-4.437030763309429;0
-5.6506425691218265;-5.487125383764696;0
-5.592393924238869;-5.863990769679816;0
-4.951478372055173;-5.830950116411038;0
-4.7295431742201615;-5.050238109449137;0
-5.23894804686641;-5.907563662041598;0
-5.576771330568333;-4.244608774174244;0
-4.499082812375619;-5.977555244798551;0
-4.900667694570775;-4.248612876628211;0
-6.669405281121372;-4.456639807620065;0
-5.662623758945847;-4.429401331406841;0
-5.763259156542517;-6.8048821006645195;0
-6.627542437883163;-4.951915053338618;0
-4.740277498278518;-5.904316625104409;0
-4.361407541222626;-6.66152006226896;0
-5.0660797986473165;-6.211016199762456;0
-5.6518361078021595;-4.952601328683586;0
-5.860413365283953;-5.384555544229825;0
-3.9937071907855595;-5.576891869523148;0
-4.164307887934858;-6.129706854657618;0
-4.470195822084717;-3.5584313793420996;0
-7.471644500127289;-5.796895255470477;0
-4.42292787281946;-5.203045386042993;0
-4.628854126628691;-5.60398518671582;0
-4.9134102125271;-5.15567723539208;0
-3.8322179383401926;-4.745579156698787;0
-4.662397337924798;-5.411876966122468;0
-5.487606224072493;-5.4325581878196205;0
-4.605547857621703;-5.4209844808202625;0
-4.710225143103587;-2.924599201354561;0
-4.1288752965683075;-5.3260235321678415;0
-3.798786077836055;-5.408075373021552;0
-7.038124535177854;-6.008086310917404;0
-6.870791921025855;-5.351513484041309;0
-4.981581620810449;-3.323562687724717;0
-4.673072626235838;-5.219100528808864;0
-4.170594418816511;-7.211135309007885;0
-4.764385441891434;-4.229134806113033;0
-6.478586245779842;-3.856245956793071;0
-4.661503592505586;-5.415287913900801;0
-4.367218133893715;-2.729307142195604;0
-4.8181337449415045;-4.751779413699664;0
-5.459360899540244;-5.849844369464792;0
-4.169664183455755;-5.8560838259088674;0
-4.928433762780608;-5.477657446765116;0
-4.521020174253608;-4.666337894713052;0
-3.962460055742101;-5.510016398854747;0
-5.269874935293371;-5.978763715782307;0
-5.444293260076112;-4.622699506955148;0
-4.243011383354649;-5.922165324177626;0
-4.13039407989434;-3.644362141195049;0
-4.586565096776299;-3.1232041874419343;0
-5.7737891991035735;-6.244654703311417;0
-6.778720248904278;-3.5039556885108167;0
-4.345634343645942;-5.055584670910455;0
-4.72003137368018;-6.125489047298377;0
-2.5542480203831737;-4.870778818024773;0
-4.890605205395107;-4.274233376101308;0
-4.518990768263286;-4.776115975720868;0
-5.790474455445312;-4.528531642864004;0
-3.117975503524966;-3.6545799538450225;0
-3.406813373360603;-5.511215676431185;0
-5.989604820258581;-5.125786920099648;0
-4.944275087711305;-3.9058084815290517;0
-6.692464629714819;-3.470449680539386;0
-5.1580078985789894;-5.42688106994742;0
-6.012104375260168;-6.654856671865769;0
-4.176829416038085;-4.926682032811597;0
-6.289960899741054;-6.295078772063616;0
-5.335784699290128;-3.330978474710607;0
-5.259591351363605;-6.503142953118106;0
-5.245743064085945;-5.27272356974767;0
-7.696886642941571;-5.054294866517812;0
-5.230934530208678;-4.303793635186581;0
-3.151043905054655;-3.8734349704522426;0
-5.268888690554831;-6.10652590874167;0
-2.4266401967501396;-4.940781565985512;0
-4.986070708087054;-5.024125087110003;0
-4.801915239232145;-5.144360411923943;0
-5.5736620068802365;-5.546858941240393;0
-5.0327532702159985;-5.543424771133765;0
-5.712845782677165;-4.893569772308103;0
-5.254977217420855;-3.496007011417311;0
-7.650969808393012;-3.9084931480775382;0
-3.7539148075023707;-7.0733902324081495;0
-5.342687594080349;-5.371440865995791;0
-6.4075116947178214;-5.777816687590875;0
-6.110575845465829;-3.2477295565763775;0
-4.0643216068525385;-3.7284449050058415;0
-4.2783279359567645;-6.129051771217229;0
-5.524520266279774;-4.510625438772082;0
-6.222127808891946;-4.287001569827612;0
-5.240325398158135;-5.374820807549598;0
-4.2890400317965085;-4.55573668851396;0
-5.36096616581908;-3.840670196635752;0
-6.081063327599898;-4.384064393055736;0
-4.406898742031617;-5.309546439313991;0
-4.673866977757882;-6.251113576385303;0
-4.075972980793099;-5.1849021364429895;0
-5.52272302051904;-3.9509907741631105;0
-5.70434369054276;-6.408461296363559;0
-6.556629173523904;-4.39399004865436;0
-6.280429352496283;-3.245205818015635;0
-7.081929407883722;-3.303543631709962;0
-4.788982532797381;-5.096713111870392;0
-5.5449190868089495;-4.600863885647929;0
-5.037634702424849;-3.8966981179834788;0
-4.885772351337961;-4.849698238538123;0
-5.363612212213856;-5.0569456237210675;0
-4.692198231107941;-6.710168392656626;0
-6.348185422105713;-4.256735905977285;0
-4.829134561872058;-5.1839833363526795;0
-4.981566066934607;-4.652418294638329;0
-5.539759680309362;-5.778304725402313;0
-4.804154744902318;-5.978372777615032;0
-4.5917472442855285;-6.702583604237841;0
-3.9708443626743564;-4.527402517586957;0
-4.743970265686125;-4.017309016054486;0
-3.3345255555374234;-3.9856299349818696;0
-6.840874231331645;-6.279576966735702;0
-5.624818577695679;-4.973908949789166;0
-4.482340979530877;-5.725743813153466;0
-4.8132332355229215;-5.7553829323533225;0
-5.611517802991949;-6.4066610968482225;0
-5.923233246110904;-6.351684605616334;0
-5.975873252977332;-3.9463582033921605;0
-5.949398888831943;-2.367617935162609;0
-4.506682099119111;-4.815163876305126;0
-5.858357780181214;-4.299690120591008;0
-5.575637826237774;-4.877990185354639;0
-2.4399154617312053;-5.09605989972465;0
-3.850726673714324;-5.703176425125887;0
-5.0349884904969615;-3.22919936436449;0
-5.626967057787767;-3.1875514420030715;0
-4.292248064544524;-5.562466775894268;0
-4.367592260944479;-4.02744555037327;0
-4.378190037782804;-6.570224719890456;0
-5.727137175824868;-5.247518635551505;0
-5.074433429100046;-4.379327902449322;0
-4.822298999066746;-6.335344358710101;0
-4.619802148994037;-4.3894142547161765;0
-4.440209552068961;-3.9192192744453784;0
-4.166077845451096;-4.540819920771563;0
-5.070165711458647;-6.660960933515991;0
-4.5703817808674145;-4.792312312836889;0
-4.728421162804627;-6.276748575820309;0
-6.081056540408262;-3.9468471466670962;0
-5.039555153856655;-4.318499302627376;0
-4.9716816238695385;-4.9702438605042545;0
-4.061716194024003;-5.5160447282173735;0
-4.9038792230590165;-5.462275288705042;0
-5.434496227432316;-5.309172123468639;0
-4.777866228366287;-5.4787486216634775;0
-3.744243874426479;-5.894607302219504;0
-5.186871644161359;-5.439731058274175;0
-3.553022115646267;-4.803445223488425;0
-3.9681554605313654;-6.4855603730369715;0
-4.732949734130742;-4.110369204376563;0
-4.917716010724575;-3.934519624934649;0
-5.517288450100372;-3.59065255981442;0
-2.7011018763807497;-5.362838560439659;0
-5.445502521400772;-3.5466155228822993;0
-3.4204278542692874;-5.522860027153269;0
-5.420186817095857;-5.281784608860507;0
-6.344450511034277;-5.918651946484198;0
-6.004140766752068;-5.767797565104129;0
-5.034684887386781;-4.765785267463479;0
-3.449499507185923;-5.998354040738791;0
-4.015677601523416;-5.213988844225509;0
-5.049463709652433;-4.325180507833396;0
-6.122722021562298;-4.6175902538159495;0
-4.833547791786944;-4.5075487359918505;0
-4.710831356092182;-2.5446998600891058;0
-5.637739984251316;-5.530996955001818;0
-5.6231405264247645;-5.555477119160255;0
-5.637387127306518;-3.810983468892448;0
-3.5794957520101454;-5.570746293749476;0
-5.832355573104229;-4.528584443613596;0
-5.5522230442809715;-4.3670681822444894;0
-4.7970769791487005;-6.515744114997232;0
-3.4524947986699384;-3.2041223269044785;0
-5.612788690484386;-5.3877015599359845;0
-4.714134609275095;-4.6655432100129755;0
-4.34145572732717;-2.9897954612336504;0
-5.17694722749405;-5.798297244538453;0
-6.379319228014527;-5.730930039941919;0
-5.033126972873797;-3.2054421364822123;0
-5.517611299036171;-4.776212048361102;0
-5.016422896072752;-3.811606726551916;0
-2.4730675741263783;-5.5308687729203205;0
-5.489439442518222;-3.9558391229309278;0
-4.318108510373689;-3.1532926742639664;0
-4.416071814674036;-5.35929209078706;0
-4.409345169307691;-3.8912964194170923;0
-4.179517818802636;-4.492725968892702;0
-3.9333253104108463;-3.8307044095543272;0
-3.617841008962473;-4.351290112410357;0
-5.167118080316854;-4.853286313566677;0
-3.793491033491643;-5.816935670987236;0
-4.631326691127099;-5.393338812327361;0
-4.971255177065182;-3.721548137392701;0
-4.808900931980097;-4.953563451843851;0
-6.359856140979919;-4.253746433972779;0
-4.354515818858925;-2.83674527669454;0
-5.307778234953001;-4.780849672336061;0
-4.7506163162892445;-3.4225467202365256;0
-5.095295532386952;-4.7209784742296605;0
-4.392103490283461;-4.813390876843642;0
-5.4464336145505285;-4.8059100071016925;0
-3.9263682501402277;-6.02651529941106;0
-4.867030325853124;-5.700120814939173;0
-3.8049533710751575;-6.523186904783775;0
-5.558921847271589;-4.622788124935479;0
-3.43447597076566;-5.065750261072988;0
-5.555199526693198;-3.11884293055941;0
-6.448013900416244;-7.198805956620082;0
-4.559985549946668;-5.502054224352611;0
-6.021232817130713;-4.291643552700647;0
-4.756199286228801;-5.564078630736728;0
-6.280304398670895;-4.127542671719855;0
-4.349798822041339;-5.099175863779383;0
-3.153363003952334;-6.070084766326152;0
-6.525525170924739;-5.6919080698812445;0
-5.0455860163554975;-4.756660550677308;0
-5.24123605785633;-4.647944603485703;0
-6.251539424190444;-3.5562353959267403;0
-5.082151178392569;-3.8827041684118724;0
-4.657274653622296;-4.543246780846216;0
-4.430232719767796;-4.552291439982685;0
-4.357277240132456;-3.6708474698675686;0
-4.80347883029853;-4.290996242411488;0
-5.089735694287227;-3.559882784550527;0
-5.67639230205927;-3.1990595670891846;0
-5.0401579506443435;-6.430775102118048;0
-4.871895585089211;-5.681051657474881;0
-4.159356451011276;-5.6526239793023905;0
-5.44618343321478;-6.889540730945531;0
-5.452306319249077;-7.423879326628956;0
-6.583902823485723;-4.239585343855703;0
-4.214199841349168;-4.574542438215035;0
-5.966976143129213;-5.0477113561419795;0
-5.0036025390905685;-6.158364689192543;0
-3.4966016982328494;-4.122637709424328;0
-5.220964173829664;-4.973114161005469;0
-4.791617192052447;-7.041734868424291;0
-5.247177382520597;-5.681984247997798;0
-6.001620009894916;-5.281100292885955;0
-3.202313473150477;-4.35915713873299;0
-5.571178989782797;-4.427417218643841;0
-3.600644563413998;-4.075366317087231;0
-4.940369630079826;-5.646936777705574;0
-4.30177668638641;-4.60651461457825;0
-4.104806779972268;-4.364828198318031;0
-3.950447284680665;-5.535235211560568;0
-3.6826059343656743;-4.8024003953076;0
-2.9247391273747345;-5.689187818089568;0
-3.2640361968347507;-4.802089216537352;0
-5.651418003614449;-5.4838858340543215;0
-5.32034730819432;-4.575834053598084;0
-4.4771645119645;-5.573700003938579;0
-5.024354592260983;-2.8577296413881363;0
-3.272456829899289;-4.5636763303259675;0
-4.9619965218318;-4.879968673281739;0
-4.386482027269583;-6.022792565198405;0
-5.257376537423345;-6.6685840738775894;0
-4.600776877394721;-4.352804060297259;0
-5.483186462299374;-3.4260132367099674;0
-6.225765663002341;-6.46437488020982;0
-4.775548181440028;-3.9529016973878455;0
-3.3160723085421315;-5.45888426286894;0
-3.921319166568704;-5.038508469500707;0
-5.17262729994082;-4.116340062513328;0
-4.34767712158658;-6.57639215698425;0
-3.5234596502741042;-3.6199086458525485;0
-5.625562701509529;-4.604196466562591;0
-4.505969813717261;-4.739326234176093;0
-5.55030515384542;-5.671623367938052;0
-5.025554070991445;-3.8272709807406353;0
-4.456399845405568;-5.370614332086106;0
-4.228301289351656;-7.8485426206300755;0
-3.8512342996278965;-6.7397137787781;0
-5.362440941403132;-6.119669894626144;0
-6.294681475720906;-3.8391732126214806;0
-5.4677012013118915;-4.653496118269285;0
-5.046920578879184;-4.522959172776878;0
-4.923178108939744;-6.28299222418857;0
-4.00373318055286;-5.493756583161312;0
-6.556581898659751;-5.428115160965913;0
-3.499240209365689;-4.149778257886507;0
-5.3486521344078595;-5.349257704318429;0
-5.321635051217383;-2.923252016439159;0
-4.618064547768447;-4.56995835280893;0
-3.969716545968158;-4.761210840973487;0
-5.259042145820703;-5.196349849084978;0
-5.071601259414064;-5.037222236509842;0
-4.27237045636302;-4.948054114192701;0
-4.26735992278442;-5.080716580108582;0
-4.92136480968391;-6.998200684532108;0
-4.083672325297519;-4.653511524102007;0
-4.001989890140348;-7.89625537819369;0
-2.9116252952192725;-5.139589628155174;0
-3.8918171832624835;-6.039905927125531;0
-4.38722609493743;-6.053415563173656;0
-5.623768960695805;-3.085968646133214;0
-5.190682400763347;-4.782567126820277;0
-4.1299322693112455;-4.504318112027395;0
-4.849581094856424;-4.6350389975337745;0
-2.596584414761725;-5.0576187970335855;0
-4.798900953285033;-3.9493456039923878;0
-3.894474067042016;-3.81296969443962;0
-4.361269777970815;-6.1430049127304835;0
-3.366568467698904;-6.146345393018688;0
-4.6973645347609665;-5.754275850019358;0
-5.064138346592992;-4.67123758969652;0
-4.6786427845497265;-4.578079245764715;0
-3.386288730941353;-4.546465698486021;0
-5.244156635290649;-4.035912831711642;0
-3.8105295110753596;-6.2276078151369925;0
-4.402599930150142;-4.298827257689101;0
-5.297563503359992;-3.6242931866883805;0
-5.150055587032527;-4.874423546528457;0
-5.17307182428387;-4.984420952418533;0
-6.096275086895202;-6.440050882594294;0
-3.405494936775028;-5.846961348318327;0
-5.991392349456307;-7.153390113603715;0
-5.638961747689502;-6.323089793407498;0
-3.357984839863631;-3.990182910657366;0
-5.688150345177724;-2.7475641946556912;0
-4.018234513008406;-5.324831383508623;0
-7.499405714873573;-2.7090574274092583;0
-6.389572466763596;-6.645398746956892;0
-3.9774295679903595;-2.560247593660727;0
-3.615727181489482;-4.43609087994764;0
-4.405245658334714;-4.146584441219693;0
-4.241071410213235;-4.718808576030624;0
-4.895798896048124;-5.062593127899523;0
-5.753964588866676;-5.280675076866774;0
-6.6929568141953855;-5.09833962679475;0
-5.988591107150917;-6.103589317215771;0
-4.820105848846522;-3.6079977136554007;0
-4.081683393997687;-6.570500603623177;0
-5.989628136570338;-4.059228812011784;0
-5.982487393538309;-5.224633149997024;0
-4.449947900975448;-5.968344454863635;0
-4.89462449385404;-6.334025494918205;0
-5.601367643951214;-4.6802180658574635;0
-6.592993733531669;-4.559525262039601;0
-5.019637798926682;-4.4475100455828525;0
-4.776085865935339;-3.635859570026156;0
-4.8747754973520925;-5.429405541125253;0
-4.877702496967716;-4.456701970963612;0
-4.951139929674295;-4.959408308796117;0
-5.701991687806755;-5.662900917550948;0
-6.402605271799693;-3.2504232568130607;0
-6.243863235391285;-5.692905197795907;0
-5.718407265569198;-4.1050756230555585;0
-5.294949678292028;-3.752257927326266;0
-5.673490624243868;-4.721005837776198;0
-5.835347053259757;-2.8548508722266117;0
-6.187598419029513;-4.690179289772972;0
-4.366223119067902;-4.5862009025485015;0
-5.185287658877709;-5.129820699733426;0
-4.95618852802089;-5.147002001628489;0
-4.03612088320509;-2.7894769984086487;0
-5.557491785007834;-6.369802979579077;0
-5.088282048351255;-2.4202906623456815;0
-5.803674567969731;-3.3608831945559325;0
-3.3222991859235593;-5.5535882417079945;0
-4.4310169208147245;-3.371603376871462;0
-5.379127740987487;-5.203580360102362;0
-5.581680913948643;-6.014756730692866;0
-5.649277545066007;-6.2239402667622565;0
-4.965916531740774;-5.769973231058642;0
-4.766214088209252;-6.555895646203627;0
-4.669119767785543;-4.166471038391076;0
-6.993735642571456;-4.625943430152428;0
-3.7723310075267076;-6.209641018691205;0
-3.3274276131622966;-4.580980990633955;0
-5.705011855758409;-5.055769077657706;0
-4.441673087478278;-4.923994608587589;0
-4.461244007553631;-5.920673593079366;0
-4.830639175963922;-6.41371449690498;0
-5.111226061348701;-5.90390764146479;0
-5.735529942589767;-3.7639068247895624;0
-3.908689879405731;-4.390861879092823;0
-6.092312764672579;-5.316408449694802;0
-3.7869023000208166;-4.858283086360095;0
-2.680670460018306;-4.6066821606056285;0
-4.807950883509968;-5.309116464202502;0
-4.866459095217718;-5.1524698363805435;0
-4.291891323311409;-4.043297683205416;0
-5.78598946050795;-6.3312329535577785;0
-6.836205373103296;-4.492008673087456;0
-6.103366606173873;-7.152890592952483;0
-4.611421395469036;-2.5070004825672094;0
-5.006070911539894;-4.161509225548358;0
-4.918170641452435;-5.098889653191143;0
-4.0809235170122315;-5.290274544188652;0
-4.732607685928097;-4.678302193803987;0
-5.668090453643049;-4.007957650463477;0
-5.174959756695409;-5.755745159492845;0
-4.463490156429597;-5.898467981791037;0
-4.971818842630872;-5.009118996644204;0
-3.914104434168422;-4.525301767120047;0
-5.025026958745144;-4.182233700799713;0
-3.6097924509826864;-4.442189693648138;0
-4.98964738015662;-6.31183623235016;0
-6.065113663075373;-5.305224704354668;0
-5.609512202159284;-5.186971302985446;0
-4.9433500751028925;-4.470307245643269;0
-5.0704987780590915;-4.513498356173798;0
-4.93552558518988;-6.975466566353871;0
-5.939335393818754;-5.144087555721615;0
-6.209694742841108;-4.400071270003796;0
-3.4692491676563026;-3.781238148302683;0
-5.213442870930208;-3.5092738631500477;0
-4.851332542797889;-5.337085971118039;0
-5.61340266354094;-5.302469686488128;0
-5.388176818541229;-4.829583777624512;0
-4.839426018950135;-4.996953979846586;0
-4.56306183025365;-3.8093537252136587;0
-4.050445864558676;-6.4848979684499035;0
-7.553921134901955;-4.065680088760726;0
-6.366878698415421;-5.224765401892683;0
-6.17011302605936;-6.80198043758002;0
-4.458537271795212;-4.2408448396973535;0
-5.576510400726719;-7.59104229214491;0
-5.546244448252483;-4.6081959945974535;0
-6.478911568774128;-4.816640080220845;0
-5.015309849172995;-4.420708500398912;0
-4.880419631585847;-5.973068940881555;0
-3.8034284983355087;-5.15852957302697;0
-5.027304539509932;-5.933267959073196;0
-5.44328225119151;-5.884802714026901;0
-5.172946059923423;-3.2882915198576566;0
